"Subject","Factor","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reference","tax","description","KO","percent","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","counts_25_CT_Ext_C1_2020","counts_26_CT_Ext_C2_2020","counts_27_CT_Ext_C3_2020","counts_28_CT_Ext_C4_2020","counts_41_CT_Ext_I1_2020","counts_42_CT_Ext_I2_2020","counts_43_CT_Ext_I3_2020","counts_44_CT_Ext_I4_2020","counts_M09_CT_Ext_C1_2021","counts_M10_CT_Ext_C2_2021","counts_M11_CT_Ext_C3_2021","counts_M12_CT_Ext_C4_2021","counts_M25_CT_Ext_I1_2021","counts_M26_CT_Ext_I2_2021","counts_M27_CT_Ext_I3_2021","counts_M28_CT_Ext_I4_2021","counts_M33_CT_Ext_C1_2022","counts_M34_CT_Ext_C2_2022","counts_M35_CT_Ext_C3_2022","counts_M36_CT_Ext_C4_2022","counts_M37_CT_Ext_I1_2022","counts_M38_CT_Ext_I2_2022","counts_M39_CT_Ext_I3_2022","counts_M40_CT_Ext_I4_2022"
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_3578779_3","COG0459@1|root,COG0459@2|Bacteria,2G65N@200795|Chloroflexi,27Y1U@189775|Thermomicrobia","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",91.3,46,4,0,1,138,1,46,1.3e-15,86.3,20,24,17,15,27,25,23,34,18,27,8,21,26,9,17,19,24,9,20,21,29,24,13,34
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_669571_2","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4EFHE@85012|Streptosporangiales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.4,52,5,0,10,165,3,54,1e-19,100.1,18,14,5,6,18,7,16,11,2,14,9,16,17,8,10,11,4,6,15,14,12,7,13,17
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_6391652_3","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,232B0@1762|Mycobacteriaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.2,41,4,0,1,123,486,526,1.1e-11,73.6,2,5,0,6,14,7,8,14,2,2,6,0,8,2,6,2,2,3,2,10,12,2,6,4
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_7069698_2","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4FKRV@85023|Microbacteriaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",98.7,76,1,0,1,228,1,76,2e-34,149.4,50,49,48,57,57,57,75,59,36,53,46,58,44,21,44,63,51,46,62,57,42,50,42,62
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_2345607_2","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4FKRV@85023|Microbacteriaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.8,142,13,0,1,426,398,539,2.3e-63,246.5,78,130,86,93,141,106,112,119,96,100,96,93,84,104,113,117,92,84,134,113,102,102,114,121
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_305808_4","COG0459@1|root,COG0459@2|Bacteria,3Y37I@57723|Acidobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.3,62,6,0,1,186,1,62,4.6e-24,114.8,50,41,33,33,59,38,49,51,33,58,40,54,38,46,30,29,48,33,38,35,46,43,45,55
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_2998422_6","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4EFHE@85012|Streptosporangiales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.2,61,6,0,7,189,2,62,6.1e-24,114.4,11,7,12,13,19,15,11,8,9,12,11,10,9,13,14,8,8,6,18,11,11,13,10,28
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_4023276_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4CP8M@84995|Rubrobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",93.5,62,4,0,1,186,1,62,7e-25,117.5,22,41,21,20,38,26,24,22,32,23,26,24,16,24,22,14,18,9,20,16,36,12,22,27
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_4853734_2","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",94.2,173,10,0,91,609,356,528,1.2e-82,311.2,83,54,50,72,96,57,85,83,68,80,49,59,70,55,66,51,55,54,60,88,89,72,73,77
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1014075_1","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,3JTI3@41294|Bradyrhizobiaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",92.8,278,20,0,1,834,1,278,2.2e-134,483.4,187,142,130,129,172,157,131,150,170,235,152,147,129,178,198,155,131,131,136,118,147,145,175,169
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_2141802_25","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,1RMTB@1236|Gammaproteobacteria,1X3SN@135614|Xanthomonadales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",100,346,0,0,1,1038,187,532,4.6e-185,652.1,285,259,238,204,349,280,290,294,296,356,279,223,242,223,291,219,254,587,304,288,342,315,310,361
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1296849_2","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,4BA8Y@82115|Rhizobiaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",95.2,312,15,0,1,936,1,312,3.8e-159,565.8,26,26,13,6,8,17,35,14,18,17,23,18,4,12,25,20,24,22,27,28,16,12,21,22
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_2546347_7","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,2K0H3@204457|Sphingomonadales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",99.2,121,1,0,1,363,1,121,1.1e-58,230.7,190,158,138,134,239,142,157,138,136,153,155,143,167,152,173,155,159,210,113,174,154,145,161,143
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1942117_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4CP8M@84995|Rubrobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",94.7,76,4,0,1,228,1,76,3.3e-32,142.1,41,42,29,26,47,35,54,52,32,39,22,43,30,35,38,35,44,19,37,27,32,27,31,35
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1308093_2","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,1W8B0@1268|Micrococcaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",98.3,173,3,0,1,519,1,173,1.1e-83,314.3,63,71,50,40,58,68,79,68,37,61,74,35,39,58,52,55,37,42,81,59,64,76,51,40
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1843973_3","COG0459@1|root,COG0459@2|Bacteria,3J0DA@40117|Nitrospirae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",92.8,276,19,1,1,828,272,546,8.9e-136,488,93,60,74,42,70,64,77,60,55,94,46,62,49,57,54,58,52,22,65,50,68,59,47,64
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_3066296_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4CMU0@84992|Acidimicrobiia","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.7,86,8,0,1,258,1,86,6.5e-37,157.9,69,80,49,45,83,70,69,76,80,50,52,65,69,58,59,76,54,37,55,78,54,43,54,77
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_5151540_1","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,3N9WC@45404|Beijerinckiaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",93.8,65,4,0,1,195,1,65,6.7e-26,120.9,24,6,10,12,9,11,11,13,12,19,9,12,7,17,12,10,11,12,8,21,7,6,6,22
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_19271_1","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,2K0H3@204457|Sphingomonadales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",93.6,295,19,0,1,885,237,531,1.7e-146,523.9,192,127,116,130,189,159,139,202,124,162,150,147,121,147,146,159,120,107,145,172,153,167,158,189
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_2724840_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4DNCJ@85009|Propionibacteriales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",93.2,294,20,0,1,882,1,294,1.7e-148,530.4,100,108,90,109,167,113,137,136,79,118,99,87,77,84,107,85,98,79,106,102,114,107,68,109
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_2514765_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,2331Z@1762|Mycobacteriaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",96.7,151,5,0,1,453,391,541,3.8e-72,275.8,58,70,46,43,106,79,65,71,47,69,68,66,64,66,56,78,67,61,77,74,70,45,75,110
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_161084_3","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4CP8M@84995|Rubrobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",90.5,42,4,0,1,126,1,42,1.9e-13,79,12,7,14,11,13,7,6,4,7,5,10,6,4,7,8,7,6,5,9,8,6,10,2,13
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1564318_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4DNCJ@85009|Propionibacteriales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",97.6,85,2,0,1,255,439,523,3.7e-39,165.6,63,70,71,60,74,101,72,77,53,57,48,73,64,65,52,61,53,45,55,76,58,76,62,90
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1434652_1","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2VIW1@28216|Betaproteobacteria,1KJQF@119065|unclassified Burkholderiales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",94.7,265,14,0,1,795,271,535,6.6e-131,471.9,123,112,81,102,148,102,94,104,121,170,164,114,69,136,158,116,83,78,128,77,97,127,113,112
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_3230586_1","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4DNCJ@85009|Propionibacteriales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",96.4,84,3,0,1,252,1,84,2.8e-40,169.1,42,38,26,33,49,52,34,46,31,22,30,30,32,34,30,33,43,25,32,28,36,29,39,52
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_6835919_1","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,43HV8@69277|Phyllobacteriaceae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",98,407,8,0,1,1221,131,537,1.4e-217,760.4,39,40,30,24,50,58,38,44,37,40,21,41,29,33,35,32,40,38,35,44,55,54,40,36
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_334135_1","COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,1RMTB@1236|Gammaproteobacteria,1X3SN@135614|Xanthomonadales","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",98.9,91,1,0,1,273,1,91,2.7e-41,172.6,96,78,75,64,102,87,120,86,81,134,87,89,95,88,100,79,92,227,88,79,73,93,75,84
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_5464087_1","COG0459@1|root,COG0459@2|Bacteria,46S9U@74201|Verrucomicrobia,2ITQ1@203494|Verrucomicrobiae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",93.2,399,27,0,1,1197,2,400,2e-197,693.3,211,161,103,131,219,170,168,157,244,179,248,170,164,139,156,183,137,97,147,140,163,129,167,145
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_1224665_1","COG0459@1|root,COG0459@2|Bacteria,46S9U@74201|Verrucomicrobia,3K7T7@414999|Opitutae","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",93.2,545,36,1,1,1632,1,545,1.2e-269,933.7,186,238,132,174,242,207,192,206,263,279,251,241,202,216,197,188,162,124,184,139,224,157,181,182
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_4542495_1","COG0459@1|root,COG0459@2|Bacteria,1TP1T@1239|Firmicutes,4HA38@91061|Bacilli,1ZBKJ@1386|Bacillus","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",98.3,357,6,0,1,1071,171,527,7.4e-186,654.8,18,26,12,18,34,27,18,4,20,30,32,23,24,29,24,18,23,24,8,19,18,18,20,23
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_369304_13","COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4CP8M@84995|Rubrobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",94.1,68,4,0,1,204,1,68,8.8e-29,130.6,5,12,11,10,8,2,7,10,12,6,13,8,10,6,6,2,3,14,10,6,4,8,4,14
"PGPT0014570","groEL|mopA",2687.72791228404,0.130328669353286,0.0332880507426555,3.91517876372021,9.03372498049706e-05,0.0188864891541735,"k87_206208_1","COG0459@1|root,COG0459@2|Bacteria,3Y37I@57723|Acidobacteria","Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions","ko:K04077",91.2,57,5,0,1,171,1,57,8.7e-22,107.1,31,23,10,14,20,24,34,13,17,23,24,17,18,35,28,20,28,22,27,16,28,31,27,51
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_388189_1","COG1219@1|root,COG1219@2|Bacteria,1TQ00@1239|Firmicutes,4H9U4@91061|Bacilli,1ZANE@1386|Bacillus","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",99.7,355,0,1,1,1065,67,420,2.5e-191,672.9,12,8,6,6,14,26,14,16,11,10,10,10,16,13,18,11,10,2,8,12,18,2,14,10
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_3958877_2","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,3FCNH@34008|Rhodovulum","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",93.2,74,5,0,1,222,349,422,8.8e-30,134,44,31,21,17,34,28,35,39,38,28,28,31,19,36,24,26,42,20,26,36,28,25,44,45
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_4127159_3","COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4CPB5@84995|Rubrobacteria","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",90.8,163,14,1,1,489,1,162,6.5e-78,295,137,131,102,138,184,158,117,140,74,119,95,99,82,103,137,123,99,93,104,122,104,106,98,104
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_5195755_1","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",98,153,3,0,1,459,1,153,3.2e-79,299.3,60,59,52,50,76,67,67,77,61,64,73,42,55,50,50,56,53,54,75,54,78,59,60,52
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_5454576_1","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,3JQY9@41294|Bradyrhizobiaceae","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",100,98,0,0,1,294,327,424,4.4e-45,185.3,41,16,16,18,19,31,19,43,18,34,14,9,20,28,18,24,34,31,44,31,30,34,45,20
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_752171_3","COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4CPB5@84995|Rubrobacteria","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",95.5,177,8,0,1,531,1,177,1.3e-92,344,50,45,30,34,41,58,40,66,37,40,29,35,27,44,35,35,25,27,56,28,44,45,40,46
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_4214246_1","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,1JT5D@119045|Methylobacteriaceae","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",100,42,0,0,1,126,1,42,5.6e-18,94,4,6,6,6,2,6,8,8,5,15,19,12,16,13,8,8,10,6,4,7,4,8,6,15
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_4644017_4","COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4FKD2@85023|Microbacteriaceae","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",93.7,126,7,1,1,375,300,425,2.7e-55,219.5,20,18,16,8,30,14,26,10,14,14,12,24,6,13,16,16,22,20,14,18,20,22,18,23
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_1329293_1","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,3FCNH@34008|Rhodovulum","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",92,87,4,1,1,261,336,419,1.8e-34,149.8,8,10,11,6,4,10,16,12,3,13,16,11,11,10,13,8,4,7,6,22,2,18,18,4
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_3294969_1","COG1219@1|root,COG1219@2|Bacteria,3J0AM@40117|Nitrospirae","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",95.6,160,7,0,1,480,1,160,5.9e-84,315.1,8,9,8,10,4,0,8,16,12,8,6,10,6,4,0,2,1,4,2,8,4,4,8,6
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_1616044_6","COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4CPB5@84995|Rubrobacteria","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",95.9,49,2,0,1,147,1,49,6.4e-21,104,25,18,27,22,22,30,18,18,12,22,28,16,23,30,13,12,9,12,27,25,33,33,15,23
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_1536138_1","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,3JQY9@41294|Bradyrhizobiaceae","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",93.5,199,13,0,1,597,219,417,5.8e-100,368.6,41,44,40,26,54,46,40,49,43,52,40,42,44,31,35,57,27,23,40,44,37,42,38,32
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_896603_6","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,36X54@31993|Methylocystaceae","ClpX C4-type zinc finger","ko:K03544",98.9,87,1,0,1,261,1,87,7.3e-44,181,16,20,14,12,34,9,18,19,29,17,14,9,18,5,31,21,18,15,30,27,23,26,17,24
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_4963533_1","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,1RN9N@1236|Gammaproteobacteria,1X4TT@135614|Xanthomonadales","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",94.4,321,18,0,34,996,109,429,1.7e-165,587,111,87,82,64,149,86,65,108,97,103,122,69,95,84,105,74,93,81,77,120,67,67,119,109
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_238945_2","COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4CPB5@84995|Rubrobacteria","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",91.1,135,12,0,10,414,285,419,4.5e-64,248.8,13,6,8,7,23,10,14,20,15,8,12,9,14,7,16,8,4,4,10,8,8,4,6,14
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_2114427_1","COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,4FKD2@85023|Microbacteriaceae","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",96.4,220,7,1,1,657,206,425,1.2e-111,407.5,78,86,60,60,76,35,79,68,48,50,59,40,48,52,58,55,66,47,66,73,57,52,65,72
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_1617801_2","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,3FCNH@34008|Rhodovulum","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",99.3,141,1,0,1,423,1,141,5.8e-75,285,105,103,64,61,102,102,75,72,49,109,74,63,58,58,75,74,63,51,79,91,85,74,83,108
"PGPT0014600","clpX",1940.03511367195,0.162495036229176,0.0369095562641426,4.40251936561584,1.07001035570558e-05,0.00404463914456708,"k87_236569_2","COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,1RN9N@1236|Gammaproteobacteria,1X4TT@135614|Xanthomonadales","ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP","ko:K03544",98.3,119,2,0,1,357,1,119,3.1e-59,232.6,25,10,20,21,37,19,14,18,23,20,20,26,17,15,28,17,23,21,35,37,28,35,38,41
